Address,AssetName,Battery_voltage,DatePart,Engine_Temp,Fuel_Used,Odo_counter,Power_voltage,Speed,Time,Trip,accuracy,airflow,altitude,brakeDist,brakeFlag,date,diffSpeed,engine,harsh_accl,harsh_brake,harsh_corner,heading,hours00counter,idlecounter,ignition,lat,lon,overspeed,rpm,totalDist_Date,totalDist_Trip
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,67.0 °C,1089.8,52042.3,11.86,6,06:39:10,1.0,7,8.0,19.0,0.0,0.0,2017-11-01 06:39:10,0.0,1,2.0,3.0,,219,1696.46,0.0,1,13.08603,80.17658,,899.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,68.0 °C,1089.9,52042.3,11.89,23,06:41:12,1.0,8,9.0,19.0,0.0,0.0,2017-11-01 06:41:12,17.0,1,2.0,3.0,,259,1696.5,0.0,1,13.08598,80.17646,,835.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,68.0 °C,1090.0,52042.3,11.94,17,06:41:28,1.0,8,9.0,14.0,1.65,1.0,2017-11-01 06:41:28,-6.0,1,2.0,3.0,,266,1696.5,0.0,1,13.08583,80.17562,,835.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.86,11,06:41:30,1.0,9,14.0,12.0,0.69,1.0,2017-11-01 06:41:30,-6.0,1,2.0,3.0,,250,1696.5,0.0,1,13.08578,80.17558,,1156.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.97,11,06:41:31,1.0,8,14.0,10.0,0.0,0.0,2017-11-01 06:41:31,0.0,1,2.0,3.0,,242,1696.5,0.0,1,13.08575,80.17554,,1156.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.94,6,06:41:33,1.0,7,14.0,4.0,0.21,1.0,2017-11-01 06:41:33,-5.0,1,2.0,3.0,,235,1696.5,0.0,1,13.08571,80.17547,,1156.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.89,12,06:41:35,1.0,7,14.0,0.0,0.0,0.0,2017-11-01 06:41:35,6.0,1,2.0,3.0,,224,1696.5,0.0,1,13.08565,80.17542,,1156.0,51.0,51.0
"V G P Nagar Pandian Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.97,18,06:41:36,1.0,7,14.0,-1.0,0.0,0.0,2017-11-01 06:41:36,6.0,1,2.0,3.0,,215,1696.5,0.0,1,13.0856,80.1754,,1156.0,51.0,51.0
"V G P Nagar Bharathi Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.94,18,06:41:37,1.0,7,14.0,-1.0,0.0,0.0,2017-11-01 06:41:37,0.0,1,2.0,3.0,,204,1696.5,0.0,1,13.08554,80.17539,,1156.0,51.0,51.0
"V G P Nagar Bharathi Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.97,23,06:41:38,1.0,7,14.0,-3.0,0.0,0.0,2017-11-01 06:41:38,5.0,1,2.0,3.0,,194,1696.5,0.0,1,13.08547,80.17539,,1156.0,51.0,51.0
"Sangeetha Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,11.91,23,06:41:39,1.0,9,14.0,-3.0,0.0,0.0,2017-11-01 06:41:39,0.0,1,2.0,3.0,,187,1696.5,0.0,1,13.08541,80.17541,,1156.0,51.0,51.0
"Sangeetha Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52042.3,12.18,19,06:41:40,1.0,8,14.0,-3.0,2.06,1.0,2017-11-01 06:41:40,-4.0,1,2.0,3.0,,180,1696.5,0.0,1,13.08536,80.17542,,1156.0,51.0,51.0
"Sangeetha Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52043.3,11.91,13,06:41:43,1.0,8,14.0,2.0,0.97,1.0,2017-11-01 06:41:43,-6.0,1,2.0,3.0,,171,1696.51,0.0,1,13.08526,80.17548,,1156.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52043.3,11.94,14,06:41:46,1.0,9,14.0,4.0,0.0,0.0,2017-11-01 06:41:46,1.0,1,2.0,3.0,,164,1696.51,0.0,1,13.08516,80.17551,,1156.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,70.0 °C,1090.0,52043.3,11.91,13,06:41:49,1.0,9,14.0,0.0,0.97,1.0,2017-11-01 06:41:49,-1.0,1,2.0,3.0,,172,1696.51,0.0,1,13.08507,80.17546,,1156.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,71.0 °C,1090.0,52043.3,11.94,9,06:41:52,1.0,7,8.0,-9.0,0.46,1.0,2017-11-01 06:41:52,-4.0,1,2.0,3.0,,182,1696.51,0.0,1,13.08501,80.17539,,899.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,71.0 °C,1090.0,52043.3,11.89,9,06:41:53,1.0,6,8.0,-10.0,0.0,0.0,2017-11-01 06:41:53,0.0,1,2.0,3.0,,0,1696.51,0.0,1,13.085,80.17538,,899.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,71.0 °C,1090.0,52043.3,11.94,17,06:42:02,1.0,8,8.0,-11.0,0.0,0.0,2017-11-01 06:42:02,8.0,1,2.0,3.0,,253,1696.51,0.0,1,13.08496,80.17531,,899.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,71.0 °C,1090.0,52043.3,12.21,15,06:42:06,1.0,9,8.0,-10.0,1.29,1.0,2017-11-01 06:42:06,-2.0,1,2.0,3.0,,261,1696.51,0.0,1,13.08491,80.17506,,899.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.86,9,06:42:11,1.0,10,7.0,-7.0,0.46,1.0,2017-11-01 06:42:11,-6.0,1,2.0,3.0,,271,1696.51,0.0,1,13.08492,80.17485,,899.0,51.0,51.0
"Paneer Nagar Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.91,9,06:42:13,1.0,10,7.0,-6.0,0.0,0.0,2017-11-01 06:42:13,0.0,1,2.0,3.0,,284,1696.51,0.0,1,13.08494,80.17481,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,9,06:42:14,1.0,9,7.0,-4.0,0.0,0.0,2017-11-01 06:42:14,0.0,1,2.0,3.0,,295,1696.51,0.0,1,13.08496,80.17479,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,9,06:42:15,1.0,9,7.0,-4.0,0.0,0.0,2017-11-01 06:42:15,0.0,1,2.0,3.0,,303,1696.51,0.0,1,13.08498,80.17478,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,8,06:42:17,1.0,8,7.0,-2.0,0.37,1.0,2017-11-01 06:42:17,-1.0,1,2.0,3.0,,310,1696.51,0.0,1,13.085,80.17476,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,14,06:42:19,1.0,9,7.0,-2.0,0.0,0.0,2017-11-01 06:42:19,6.0,1,2.0,3.0,,318,1696.52,0.0,1,13.08505,80.1747,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,14,06:42:21,1.0,8,7.0,-2.0,0.0,0.0,2017-11-01 06:42:21,0.0,1,2.0,3.0,,326,1696.52,0.0,1,13.0851,80.17467,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.89,13,06:42:22,1.0,8,7.0,-1.0,0.97,1.0,2017-11-01 06:42:22,-1.0,1,2.0,3.0,,336,1696.52,0.0,1,13.08514,80.17466,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,14,06:42:24,1.0,7,7.0,-1.0,0.0,0.0,2017-11-01 06:42:24,1.0,1,2.0,3.0,,344,1696.52,0.0,1,13.08521,80.17465,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,15,06:42:31,1.0,7,8.0,2.0,0.0,0.0,2017-11-01 06:42:31,1.0,1,2.0,3.0,,336,1696.52,0.0,1,13.08541,80.17455,,899.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.89,15,06:42:32,1.0,8,8.0,2.0,0.0,0.0,2017-11-01 06:42:32,0.0,1,2.0,3.0,,313,1696.52,0.0,1,13.08542,80.17451,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.91,16,06:42:33,1.0,9,8.0,2.0,0.0,0.0,2017-11-01 06:42:33,1.0,1,2.0,3.0,,300,1696.52,0.0,1,13.08542,80.17449,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.91,16,06:42:34,1.0,9,8.0,2.0,0.0,0.0,2017-11-01 06:42:34,0.0,1,2.0,3.0,,289,1696.52,0.0,1,13.08542,80.17447,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.91,14,06:42:35,1.0,9,8.0,2.0,1.12,1.0,2017-11-01 06:42:35,-2.0,1,2.0,3.0,,281,1696.52,0.0,1,13.08542,80.17445,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.91,14,06:42:36,1.0,9,8.0,2.0,0.0,0.0,2017-11-01 06:42:36,0.0,1,2.0,3.0,,272,1696.52,0.0,1,13.08542,80.17442,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.89,13,06:42:37,1.0,8,8.0,2.0,0.97,1.0,2017-11-01 06:42:37,-1.0,1,2.0,3.0,,265,1696.52,0.0,1,13.08541,80.17439,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.94,14,06:42:40,1.0,9,8.0,3.0,0.0,0.0,2017-11-01 06:42:40,1.0,1,2.0,3.0,,255,1696.52,0.0,1,13.08539,80.17434,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.97,13,06:42:44,1.0,8,8.0,3.0,0.97,1.0,2017-11-01 06:42:44,-1.0,1,2.0,3.0,,247,1696.52,0.0,1,13.08534,80.17422,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.86,13,06:42:45,1.0,8,8.0,3.0,0.0,0.0,2017-11-01 06:42:45,0.0,1,2.0,3.0,,239,1696.52,0.0,1,13.08529,80.17417,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,72.0 °C,1090.0,52043.3,11.97,10,06:42:46,1.0,8,8.0,3.0,0.57,1.0,2017-11-01 06:42:46,-3.0,1,2.0,3.0,,231,1696.52,0.0,1,13.08524,80.17413,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,73.0 °C,1090.0,52043.3,11.94,14,06:42:51,1.0,7,8.0,2.0,0.0,0.0,2017-11-01 06:42:51,4.0,1,2.0,3.0,,239,1696.52,0.0,1,13.08518,80.17395,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,73.0 °C,1090.0,52043.3,11.97,20,06:42:53,1.0,6,8.0,2.0,0.0,0.0,2017-11-01 06:42:53,6.0,1,2.0,3.0,,248,1696.52,0.0,1,13.08517,80.17385,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,73.0 °C,1090.0,52043.3,11.94,22,06:42:56,1.0,7,8.0,2.0,0.0,0.0,2017-11-01 06:42:56,2.0,1,2.0,3.0,,258,1696.53,0.0,1,13.08519,80.1737,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,73.0 °C,1090.0,52043.3,11.97,23,06:43:06,1.0,8,8.0,4.0,0.0,0.0,2017-11-01 06:43:06,1.0,1,2.0,3.0,,265,1696.53,0.0,1,13.08525,80.17314,,899.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.97,14,06:43:24,1.0,9,15.0,14.0,1.12,1.0,2017-11-01 06:43:24,-9.0,1,2.0,3.0,,273,1696.53,0.0,1,13.08524,80.17213,,1156.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.89,14,06:43:25,1.0,9,15.0,17.0,0.0,0.0,2017-11-01 06:43:25,0.0,1,2.0,3.0,,285,1696.53,0.0,1,13.08527,80.17209,,1156.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.91,18,06:43:26,1.0,9,15.0,18.0,0.0,0.0,2017-11-01 06:43:26,4.0,1,2.0,3.0,,298,1696.53,0.0,1,13.0853,80.17206,,1156.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.91,18,06:43:27,1.0,7,15.0,19.0,0.0,0.0,2017-11-01 06:43:27,0.0,1,2.0,3.0,,313,1696.53,0.0,1,13.08535,80.17204,,1156.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.86,18,06:43:29,1.0,6,15.0,21.0,0.0,0.0,2017-11-01 06:43:29,0.0,1,2.0,3.0,,322,1696.53,0.0,1,13.08542,80.17201,,1156.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.94,14,06:43:34,1.0,7,8.0,25.0,1.12,1.0,2017-11-01 06:43:34,-4.0,1,2.0,3.0,,330,1696.54,0.0,1,13.08558,80.17191,,963.0,51.0,51.0
"Vellalar Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.91,9,06:43:39,1.0,8,8.0,26.0,0.46,1.0,2017-11-01 06:43:39,-5.0,1,2.0,3.0,,320,1696.54,0.0,1,13.08568,80.1719,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.89,14,06:43:40,1.0,8,8.0,26.0,0.0,0.0,2017-11-01 06:43:40,5.0,1,2.0,3.0,,301,1696.54,0.0,1,13.08568,80.17186,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.75,2017-11-01,74.0 °C,1090.1,52043.3,11.86,14,06:43:41,1.0,8,8.0,26.0,0.0,0.0,2017-11-01 06:43:41,0.0,1,2.0,3.0,,287,1696.54,0.0,1,13.08568,80.17185,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.86,13,06:43:42,1.0,8,8.0,25.0,0.97,1.0,2017-11-01 06:43:42,-1.0,1,2.0,3.0,,277,1696.54,0.0,1,13.08568,80.17182,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,74.0 °C,1090.1,52043.3,11.91,10,06:43:47,1.0,7,8.0,24.0,0.57,1.0,2017-11-01 06:43:47,-3.0,1,2.0,3.0,,270,1696.54,0.0,1,13.08568,80.17174,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,75.0 °C,1090.1,52043.3,11.91,23,06:43:55,1.0,9,9.0,20.0,0.0,0.0,2017-11-01 06:43:55,13.0,1,2.0,3.0,,261,1696.54,0.0,1,13.08566,80.17152,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,75.0 °C,1090.1,52043.3,11.97,23,06:44:09,1.0,8,9.0,21.0,0.0,0.0,2017-11-01 06:44:09,0.0,1,2.0,3.0,,254,1696.55,0.0,1,13.08554,80.17072,,963.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,76.0 °C,1090.1,52043.3,11.97,19,06:44:15,1.0,8,9.0,21.0,2.06,1.0,2017-11-01 06:44:15,-4.0,1,2.0,3.0,,261,1696.55,0.0,1,13.08549,80.17042,,1028.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,76.0 °C,1090.1,52043.3,11.94,21,06:44:17,1.0,9,9.0,19.0,0.0,0.0,2017-11-01 06:44:17,2.0,1,2.0,3.0,,268,1696.55,0.0,1,13.08549,80.17032,,1028.0,51.0,51.0
"2nd Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,77.0 °C,1090.1,52043.3,11.97,3,06:44:32,1.0,8,7.0,13.0,0.05,1.0,2017-11-01 06:44:32,-18.0,1,2.0,3.0,,0,1696.55,0.0,1,13.08546,80.17011,,771.0,51.0,51.0
"Karnan Street, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,77.0 °C,1090.1,52043.3,11.94,23,06:44:58,1.0,9,9.0,15.0,0.0,0.0,2017-11-01 06:44:58,20.0,1,2.0,3.0,,269,1696.56,0.0,1,13.08545,80.17006,,1542.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,77.0 °C,1090.1,52043.3,11.86,13,06:45:03,1.0,6,9.0,27.0,0.97,1.0,2017-11-01 06:45:03,-10.0,1,2.0,3.0,,281,1696.56,0.0,1,13.08551,80.16967,,1542.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,77.0 °C,1090.1,52043.3,11.89,15,06:45:06,1.0,6,9.0,28.0,0.0,0.0,2017-11-01 06:45:06,2.0,1,2.0,3.0,,288,1696.56,0.0,1,13.08555,80.16946,,1542.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,77.0 °C,1090.1,52043.3,11.89,26,06:45:07,1.0,8,9.0,29.0,0.0,0.0,2017-11-01 06:45:07,11.0,1,2.0,3.0,,296,1696.56,0.0,1,13.0856,80.16938,,1542.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,78.0 °C,1090.2,52043.3,11.94,23,06:45:17,1.0,7,10.0,31.0,3.02,1.0,2017-11-01 06:45:17,-3.0,1,2.0,3.0,,288,1696.56,0.0,1,13.08586,80.16864,,899.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,78.0 °C,1090.2,52043.3,11.91,22,06:45:20,1.0,8,10.0,31.0,2.77,1.0,2017-11-01 06:45:20,-1.0,1,2.0,3.0,,281,1696.57,0.0,1,13.08589,80.16846,,899.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,79.0 °C,1090.2,52044.3,11.97,25,06:45:44,1.0,8,30.0,30.0,0.0,0.0,2017-11-01 06:45:44,3.0,1,2.0,3.0,,272,1696.57,0.0,1,13.08617,80.16674,,1349.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,21,06:45:56,1.0,7,22.0,28.0,2.52,1.0,2017-11-01 06:45:56,-4.0,1,2.0,3.0,,265,1696.58,0.0,1,13.08615,80.1659,,1477.0,51.0,51.0
"Rettipalayam Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,10,06:46:02,1.0,9,22.0,23.0,0.57,1.0,2017-11-01 06:46:02,-11.0,1,2.0,3.0,,258,1696.58,0.0,1,13.08611,80.16561,,1477.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.97,13,06:46:04,1.0,9,22.0,21.0,0.0,0.0,2017-11-01 06:46:04,3.0,1,2.0,3.0,,233,1696.58,0.0,1,13.08606,80.16559,,1477.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,13,06:46:05,1.0,9,22.0,21.0,0.0,0.0,2017-11-01 06:46:05,0.0,1,2.0,3.0,,215,1696.58,0.0,1,13.08603,80.16558,,1477.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,18,06:46:06,1.0,8,22.0,21.0,0.0,0.0,2017-11-01 06:46:06,5.0,1,2.0,3.0,,202,1696.58,0.0,1,13.08599,80.16557,,1477.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,18,06:46:08,1.0,8,22.0,20.0,0.0,0.0,2017-11-01 06:46:08,0.0,1,2.0,3.0,,193,1696.58,0.0,1,13.0859,80.16554,,1477.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.86,21,06:46:14,1.0,7,15.0,20.0,0.0,0.0,2017-11-01 06:46:14,3.0,1,2.0,3.0,,185,1696.58,0.0,1,13.0856,80.16551,,963.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.89,19,06:46:19,1.0,7,15.0,18.0,2.06,1.0,2017-11-01 06:46:19,-2.0,1,2.0,3.0,,192,1696.58,0.0,1,13.08535,80.16544,,963.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.97,11,06:46:23,1.0,9,15.0,17.0,0.69,1.0,2017-11-01 06:46:23,-8.0,1,2.0,3.0,,200,1696.58,0.0,1,13.08523,80.1654,,963.0,51.0,51.0
"Jeswanth Nagar 1st Main Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,10,06:46:25,1.0,9,15.0,16.0,0.57,1.0,2017-11-01 06:46:25,-1.0,1,2.0,3.0,,209,1696.58,0.0,1,13.0852,80.16537,,963.0,51.0,51.0
"Yeswanth Nagar 30 Feet Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.91,6,06:46:26,1.0,9,15.0,12.0,0.21,1.0,2017-11-01 06:46:26,-4.0,1,2.0,3.0,,224,1696.58,0.0,1,13.08518,80.16534,,963.0,51.0,51.0
"Yeswanth Nagar 30 Feet Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.94,6,06:46:27,1.0,9,15.0,12.0,0.0,0.0,2017-11-01 06:46:27,0.0,1,2.0,3.0,,240,1696.58,0.0,1,13.08517,80.16532,,963.0,51.0,51.0
"Yeswanth Nagar 30 Feet Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,80.0 °C,1090.2,52044.3,11.89,6,06:46:28,1.0,9,15.0,11.0,0.0,0.0,2017-11-01 06:46:28,0.0,1,2.0,3.0,,247,1696.58,0.0,1,13.08517,80.1653,,963.0,51.0,51.0
"Yeswanth Nagar 30 Feet Road, Mogappair, Saidapet, Tamil Nadu, India",Hyundai Creta,3.78,2017-11-01,81.0 °C,1090.2,52044.3,11.91,18,06:46:35,1.0,8,9.0,12.0,0.0,0.0,2017-11-01 06:46:35,12.0,1,2.0,3.0,,274,1696.59,0.0,1,13.08516,80.16526,,899.0,51.0,51.0
